1r4k1/3q1pb1/3N1np1/1Npb2B1/8/7P/1PQ1B1P1/5R1K w - - 2 27
r4r1k/pQ3Rpp/1p2p3/1Bp5/7b/3P4/PPP1q1PP/3R3K w - - 1 20
4R3/P4k2/7p/8/3r4/8/1Pr4P/6K1 w - - 0 40
3b1rk1/6p1/1p2R3/pP1p1q2/P2P1B1p/4P3/3Q1PPP/6K1 w - - 2 35
2kr1b1r/2p2q2/p1Q1p3/2Pp3p/1P1Pn1p1/P3PN2/1B3PP1/R3K2R w KQ - 0 18
3q2k1/5ppp/p7/1p2Pp2/5Q2/4b3/P1P2PPP/6K1 w - - 0 25
r6k/pp4pp/1b2b1q1/3B4/4PB2/6P1/PP5P/R2Q3K w - - 1 23
2k3rr/pp1b4/2pqp1Q1/8/4P3/2NB2P1/PPP2P2/R4RK1 w - - 3 18
2r3k1/1p2p1rp/3p2pQ/3Pn3/2q1N1P1/p2N1P2/PP6/1K1R3R w - - 2 30
Q7/5ppk/4p3/1B5p/2P3n1/P5P1/2q2P1P/3r1RK1 w - - 5 26
2kr3r/pp3p2/2q1p3/P2pP3/2p2PP1/2Pb1B2/1P4P1/R1QR2K1 w - - 0 25
7k/2Q5/2P1p2p/1p1pP1r1/1P5q/4p3/4B2P/2R3K1 w - - 1 34
2b5/5pkp/4p1p1/1Q1p2P1/PP1P1K1P/7r/4N3/8 w - - 3 46
2r2r2/p5k1/1p4p1/4bq2/5N1Q/7P/PP4P1/3R1R1K w - - 13 32
2k5/5R1p/p1Nppb2/1p3p2/4b3/PP5P/1P2r2K/2R5 w - - 1 29
r4nk1/2R2ppp/p3p2q/1p1pP3/2nP1N2/P4Q2/1P3PPP/1B4K1 w - - 1 25
2r3k1/2q3pn/7p/p2p4/Pn1Q2PP/1r1N4/3N1P2/1K1R3R w - - 0 30
1Q2B3/p1pR4/5q1k/1p6/4P2p/7b/P1P2P2/5RK1 w - - 0 29
1k1r3r/n3b1pp/p3Bn2/1pp1q3/8/PQ6/1PP2PPP/R1B1R1K1 w - - 0 18
7k/R7/8/3Bn1pp/4P2P/3r2K1/6P1/8 w - - 1 43
8/p7/1kp5/8/5q2/3p4/4Q3/3KR3 w - - 0 55
4B3/1p2Qpk1/1P1p2p1/2pP3p/2Pq4/8/r4PPP/4R1K1 w - - 3 30
8/8/5k2/2R3pp/1P6/6PK/1r6/8 w - - 10 57
4r1k1/5ppp/5n2/8/Q1p2q2/7P/PP1p1PP1/2RR2K1 w - - 0 26
r6k/ppp3pp/3p4/4pP2/2B4q/2PPB2P/PP2Qbr1/R4R1K w - - 0 24
1Qbk4/p4r2/B2B3q/2P1p3/8/1P6/P1P2bP1/3RK2R w - - 0 33
8/5p1p/p3p1pk/3q4/1P6/P1Q1P1Pb/4NP1P/6K1 w - - 4 31
r4rk1/ppq1bppp/2p1p3/6B1/2B1P1n1/8/PP2QPPP/R2R2K1 w - - 1 17
r1b1k2r/pp3ppp/3b4/3pN3/3P1P2/2nBBQ2/PP5q/2KR2R1 w kq - 0 17
6k1/p4qp1/1p2p1R1/8/2Pr4/1P3p2/P4P2/1B4QK w - - 0 47
5Q2/1r6/2p2P2/3r2P1/7P/2k5/P1P5/2K5 w - - 1 42
rn2kbr1/ppp1pp1p/8/8/6q1/5N2/PPPPBP1K/RNBQ1R2 w q - 5 13
r3r1k1/pp3p2/2p1q1pp/8/8/P1P2R2/1PQ2PPP/R5K1 w - - 3 22
2r3k1/3p1qpp/2PPp3/N7/5n2/2Q2P2/1P3P1P/R3R1K1 w - - 3 26
5r1k/pp1r1p1p/q2N3P/3QP3/6R1/1P6/P1P3PP/5R1K w - - 1 27
8/6kp/4p3/2R1Pp1P/2P3K1/6P1/5r2/8 w - f6 0 40
2r3k1/1pq2p2/1r2p1p1/3pN1RP/p7/P3P3/1Q3P2/K2B2R1 w - - 1 37
r1bq1k1r/ppp3p1/4Bb1p/4pQ2/4N3/3P4/PPn2PPP/R1B2K1R w - - 14 19
6k1/pp4b1/6q1/3P4/1P1Pn3/5NB1/P5KN/2r1Q3 w - - 0 33
2r1r3/pR4p1/5k1p/8/8/3P4/PP3PPP/4R1K1 w - - 1 26
4rk1r/2p2pp1/p7/1bPQNq2/2P5/6p1/1P4PP/R3R1K1 w - - 0 24
3r4/1p2k2p/1p3pp1/1Bb5/4P3/8/PP4PP/n2K2NR w - - 1 18
r6Q/p1p1kp2/3bp3/1q5p/4p2p/P3P2P/1P4P1/3RK2R w K - 1 20
rn2k2r/ppp2p2/3bp1p1/6Pp/1qnP3P/2NQBP2/PPP1N3/2KR3R w kq - 6 16
8/p5k1/4Q1n1/2p3pp/8/2P1P2P/PP3P1N/3q2K1 w - - 2 32
1k2rr2/p1pB3p/2P5/1p4p1/5P2/P1n2K2/1BP3PP/R6R w - - 0 20
6k1/2P1Qpp1/8/4P2p/4p3/4P2P/1r2qPP1/r4RK1 w - - 0 25
4Qb1r/p4ppp/5k2/2PpN3/3P4/q4K2/P4PPP/7R w - - 2 29
3r4/p1r3pk/1p1n1pp1/8/P2P4/B2pPN2/Q4PPP/6K1 w - - 0 35
N5k1/p4ppp/2p5/7n/BPb5/P4P2/1bP3PP/3Rr1KR w - - 5 24
r5k1/2q3bp/p1p3p1/1p1p4/3P2n1/3B1r2/PPQB1PP1/2R1R1K1 w - - 0 22
6k1/pp4b1/n4nQp/2pP1PP1/7K/P1N4R/1P3q2/R7 w - - 3 30
6rk/1Rp3rp/8/p1pP4/P1Pb1p2/7q/4QPP1/1R2N1K1 w - - 0 30
8/ppp3k1/3b2pp/3R1PP1/6n1/PP3K1r/8/3R4 w - - 11 44
4r1k1/1pb2pp1/p7/8/1P5p/P1P2P1P/1B1R1KP1/R3r3 w - - 0 29
N6Q/pp1pkppp/8/8/3pq1n1/8/PPPP1P1P/R1BK1B2 w - - 4 16
8/8/2r2PR1/8/6PK/5k2/8/8 w - - 3 45
1r6/7P/4R3/5pk1/2P5/r4K1P/5P2/5R2 w - - 3 42
3r2k1/R7/6pp/2P5/6nP/2B5/P5PK/8 w - - 1 34
r7/pp2q2k/2b2rp1/8/3Q4/1P3pPP/PB5K/2R5 w - - 0 35
rn3rk1/ppp2pp1/3b3p/3p4/3P2n1/1QP2N1q/PP1NBP2/R1B1R1K1 w - - 2 13
rn1qk2r/ppp2pp1/4p1p1/2bn4/2B3P1/3P1P1P/PPPB4/RN1QK2R w KQkq - 2 12
8/5p2/3p2k1/3P2p1/3R2P1/4RK1P/8/5q2 w - - 19 52
4r1k1/5p2/2p3p1/pp2b3/3P2b1/1PP1r3/3R1KP1/2R2B2 w - - 0 26
4r2k/pp4p1/2p1r2p/3p4/8/1Q6/PPP2P2/1K2q1RR w - - 6 32
R5nr/1pk2Bp1/p1b1p2p/2p1P3/3p4/2P1q3/PP1N2P1/R2Q3K w - - 0 22
1rb2n1R/3kqBp1/4p3/p2p2PQ/3P4/2PnP3/KP4P1/5R2 w - - 1 28
8/pp3Q2/4pBrp/2p4k/4q3/8/PPr4P/4R2K w - - 0 34
4Qbk1/5p1p/1R4p1/1R2p3/4P3/5PBP/6PK/2qr4 w - - 1 35
8/p1Q5/1p2Brpk/3P3p/5pq1/8/P5PP/5R1K w - - 2 37
r3q2k/5Rbp/p5p1/1pBB4/8/3Q4/PPP4P/1K6 w - - 3 30
rb4k1/pp1n1ppp/2p4q/3p4/1P1Pn3/P2BPN1P/1B3P2/R3Q1RK w - - 4 20
2r2r2/2q1p2p/4k1NQ/pp4P1/8/P2n1N2/1PP2n2/2K3RR w - - 1 30
2k2r2/ppqb4/4N2Q/2pp4/P7/3P2r1/1PP2P2/RNB2RK1 w - - 0 25
5rk1/5qpp/p2b4/1p1p3n/3Pp1Q1/PPP3N1/2B3P1/R6K w - - 8 28
4r1k1/5p2/5Qp1/1P5p/3R4/8/3p1PPP/2q2BK1 w - - 0 38
6k1/2p3pp/p2b4/1p5n/3P4/2P4P/PP2r1B1/2B2RK1 w - - 1 30
1r5k/1P4p1/1b1B3p/3Qp3/2P1P3/8/3p1qPP/1R5K w - - 0 31
8/6k1/p3p1p1/2r1n3/4BP2/6pP/P3R1P1/7K w - - 0 38
2R5/1R3ppk/5b2/5pBK/p2r3n/1P6/P4P1P/8 w - - 4 34
4r1k1/5ppp/pBb1p3/1p3n2/P4P2/1BP4P/1P1r2P1/R3R1K1 w - - 2 26
3r3k/p1p4p/8/1p6/2Q1BPP1/qPN1P3/P5R1/1K6 w - - 0 27
4r1k1/p4ppp/2Q5/1p6/8/8/P1p1rPPP/R1q3K1 w - - 0 27
6k1/pp1qb1pp/3p3r/3Pp3/1PP1Qp2/B4P1r/P4RP1/3R3K w - - 0 22
5rk1/2Q4p/2p5/1p4p1/p1rn1p2/P2q3P/5PPB/3R2K1 w - - 0 34
3r2k1/ppp2pp1/7p/8/4r3/1R6/P3RPPP/6K1 w - - 0 25
8/4kp1p/R5p1/4p3/8/8/Prr2PPP/2R3K1 w - - 0 27
4K1Q1/8/3k4/3p4/3P4/8/4q3/8 w - - 3 60
8/5ppk/p2Qp2p/4Pq2/8/P5Pn/1P3P1P/5R1K w - - 3 29
8/8/3P2k1/2p3pp/8/1P4PK/r6P/3R4 w - - 1 43
r2k1bnr/pp2p3/2p2pBp/3p4/1qnP1BP1/2NQ4/PPP1NP2/2KR3R w - - 11 17
6k1/ppp1q1n1/7p/3Prp2/2PQ2p1/P6P/5PPK/2RB4 w - - 0 30
8/8/8/P3kpp1/4p3/R3K1PP/1r6/8 w - - 3 49
5rk1/ppp4r/3p4/1P1Pp3/P3P1q1/6P1/2Q1RPK1/5R2 w - - 3 33
r2q1r1k/ppp3p1/1P5p/nP6/P3Pn2/5P2/2Q2P1P/RNB2RK1 w - - 1 20
7k/pp3B2/3r3p/2p4Q/2Pn4/3P4/PPq3P1/1K5R w - - 1 25
3r2k1/1p4q1/p7/2QbRP2/P7/1P3P1p/6rN/3R3K w - - 3 38
r4r1k/pb2R1pp/1p6/2q3pQ/2B5/3P3P/PPP2PP1/R5K1 w - - 3 19
1r6/2k5/2n1p3/3pP1p1/3P4/Q1p2pPP/2P2P2/5qK1 w - - 0 35
5r2/1p5b/3qk3/7p/Q2Rp1pP/P3N1r1/1P3P2/5RK1 w - - 0 35
5rk1/6b1/3P2pp/pBQ1p3/Pp2Pq2/4n1N1/P5PP/2R3K1 w - - 1 31
5rk1/p5pp/4p3/4Q3/4Pnq1/2P2NBr/PP3PPP/R3RK2 w - - 1 24
5b2/1pP3k1/p4qp1/P6p/K1R1P3/6P1/2B4P/8 w - - 3 47
7k/pp1Q2p1/7p/5p2/8/1P4P1/P3pqPP/4R2K w - - 1 36
4r1k1/pb3pp1/1pp3qp/3np3/8/PBP2PB1/1PP1n1PP/R1Q3RK w - - 2 27
5r1k/3P2pp/p7/1p1Q1P2/2p2bNq/P1Pn1R1P/RP4P1/7K w - - 1 29
4k2B/pp3p2/4b2P/8/r5P1/P3QP2/1Pq5/K2R4 w - - 1 36
2R5/p5pk/1p5p/8/1P3p2/P2qrP2/1Q4PP/6K1 w - - 7 34
4r1k1/1pp3pn/p2p3p/1q6/Qb1P4/8/PP3PPP/R1B2RK1 w - - 2 22
5r2/5p1k/5Qp1/7p/P7/3q4/4rPPP/1R2R1K1 w - - 3 28
2k3r1/pp3N2/4p3/nP1p3p/P2P4/2P3q1/8/R2Q1R1K w - - 3 28
5k1q/2b2P2/2p5/1pP5/pP6/P3P2P/3N2Q1/5R1K w - - 0 40
5k1r/pp3r2/2b1Q3/4P1p1/3P2P1/2P2p2/PP6/1B3RK1 w - - 0 30
3r1r1k/ppp2pp1/1b2bn1n/4P3/5BPQ/2P5/PP5P/R4R1K w - - 0 25
2k4r/1pp4p/2n2p2/p4P2/P1br3N/2N5/1PK3PP/R1B4R w - - 1 21
8/p5pk/1p4rp/4R3/1PPQ1pPq/P4b1P/1B5K/6R1 w - - 0 28
1r3R2/2k4p/7p/2ppp3/1rP1b1P1/1NK4P/1P1N4/6R1 w - - 2 35
2r3k1/2r3pp/p2p1p2/1p1P4/3Q3P/3n4/PP6/K1qR2R1 w - - 6 33
3r1rk1/p4ppp/4p3/2Q1P3/N1P2P2/P3n3/1P3RPP/R2q2K1 w - - 3 25
2r2r2/4Nkb1/1np5/pp1p4/3P1n2/2P1P3/PP3PP1/R4RK1 w - - 1 25
2br4/1p2R3/8/P4p2/8/3B1k1p/2P4K/8 w - - 0 44
R7/5p1k/2N1p1pp/3pP3/8/7P/4qrP1/1Q5K w - - 1 37
4r2k/1Q3r1p/8/8/2B2nq1/PP6/5PP1/5RK1 w - - 0 29
3r1r1k/Qp4pp/3q4/8/8/4BpP1/PP3P1P/R5K1 w - - 0 26
3r2k1/2q2pp1/4p2p/8/2p1Q3/P2rP2P/5PP1/R2R2K1 w - - 2 29
7r/P1p1rpk1/5bp1/1P1B4/2Pp2q1/3P1NP1/2Q1PPb1/1R2R1K1 w - - 1 29
1B2k3/pRb3pp/2r2p2/8/2r5/P3P2P/5PP1/1R4K1 w - - 9 29
1Q6/p5rk/2p1p3/3q2b1/3P4/1P2P2P/P1P3P1/4R1K1 w - - 7 28
5rk1/5Rp1/1Q5p/2p5/8/4n1P1/P4R1P/3q2K1 w - - 1 30
8/p4ppk/1p5p/8/6P1/1PQp1PK1/P2N3P/4q3 w - - 3 40
3k4/1pp3Q1/p2q1p2/4r3/8/P2B2PP/1PP4K/3R4 w - - 0 34
6k1/5p1p/P5p1/3Q4/5bP1/4q2P/1P5K/R7 w - - 0 36
4r1k1/p1q2p2/2p3p1/1p2rp2/8/1B3Q1P/P1PR1PP1/5RK1 w - - 2 24
8/5p1k/3R1Qp1/1p6/1P2p1PK/P1P5/6P1/4q3 w - - 7 50
8/7P/8/2k5/5q2/4n2R/6P1/7K w - - 7 59
r5rk/6RB/3p2Qp/3q1NpP/ppp5/5b2/PPp2P2/1K2R3 w - - 0 31
r1b1r1k1/1p3ppp/p7/3N2q1/6n1/1BB3K1/PP3PP1/R2Q1R2 w - - 3 20
3Q4/pp3pk1/6p1/3pP3/6K1/1B1q2P1/P7/8 w - - 12 41
1Q6/5pk1/3Bp3/4P1p1/3p4/1R4K1/5PQ1/r1q5 w - - 1 53
1b6/5pkp/P4q2/7p/1P6/3QPP1P/6P1/7K w - - 1 43
8/1P6/2Q3p1/5pk1/6qp/4P1P1/5PKP/8 w - - 1 42
8/8/8/8/1P6/2R3pk/1r6/6K1 w - - 0 66
1k1r4/2p2R2/p5q1/8/1p6/1P1B2P1/P5PP/3R3K w - - 1 32
1br2rk1/1p4p1/p4q2/2Bp3B/1P5P/P3p3/6K1/R2Q3R w - - 0 27
r3rnk1/ppq2pp1/2pbb2p/3p4/3Pn3/2P2N1P/PP2NPP1/R1BQRBK1 w - - 0 15
8/2Q2pkp/7q/5b2/3b4/1P1P1BP1/P3P1KP/5R2 w - - 3 33
6k1/p3rpp1/1p1P3p/2p3q1/Q7/5P1b/PPP1r1PP/R2R1BK1 w - - 1 27
r4rk1/ppb2ppp/3qpn2/3p1b2/3n4/1PNP1N1P/PBPQBPP1/R4RK1 w - - 5 13
6k1/8/8/2N5/2p4p/6pP/PP1n1rK1/1B1RR3 w - - 1 38
8/2k5/2p5/2B1p1P1/1pb1P1B1/6N1/2PK1R2/rn6 w - - 4 35
6k1/8/2p2PP1/3bN3/r7/2R1P1K1/5R2/6r1 w - - 3 41
3r2k1/pp3pp1/2p4p/2Prb3/1P2n3/P3BN2/5PPP/2RR2K1 w - - 9 24
r6r/5pk1/p1R1pn2/1p1p1p2/3P1Ppq/1Q4N1/PP2BPP1/2R3K1 w - - 3 23
r5k1/pp4pp/2pb1rb1/q2p4/3N2P1/2P1P2P/PP1NQP2/2KR3R w - - 2 18
6k1/p3r2p/1pQp2p1/2p3b1/3pp3/5PqP/PPP1R1P1/1K2R3 w - - 0 25
r5k1/r1p2bp1/7p/7P/1p1nNBP1/1P1P4/2P5/1K3R1R w - - 0 33
5r1k/6p1/Q2R4/4p3/P1p4p/8/2r3PP/6qK w - - 0 30
1B1Q4/p3pR1p/k7/2qp1bP1/1p6/4P2P/PPP5/1K6 w - - 2 35
1r1R2b1/2p2k2/2N5/p7/8/2B1P3/PP3rP1/K7 w - - 4 38
6k1/1bR2p2/pn3Qp1/3PN1r1/4P3/1B3PK1/3q3P/8 w - - 3 42
4r1k1/pp4p1/2p5/3p2P1/6q1/2nP4/PPPB3Q/1K2R3 w - - 9 35
4r3/p5Rp/2p5/5P2/2B2kP1/3R4/PP5r/1K6 w - - 9 37
8/5p1p/8/7P/2R1P3/5k2/1r6/5K2 w - - 0 44
6k1/2Q3p1/p4pnp/3P1q2/2P5/4RNP1/P4PKP/r7 w - - 3 27
2r3k1/1p3p1p/p3pPpQ/3p4/3P4/1Pr5/P1R2PPP/2q3K1 w - - 2 26
2kr3r/ppp2pp1/8/4nq2/3Bp3/1P2P3/P1P1QP1p/R3RK1B w - - 3 23
7r/2k3p1/1R2p3/6r1/4B1n1/3P4/PPP4p/5R1K w - - 3 40
r1b1k2r/1p3pp1/p2q2p1/3pn3/8/P1N1PN2/1P3PPP/R2Q1RK1 w kq - 0 14
7k/6bp/P2p2p1/1P1N4/4B3/8/2r2rPP/5R1K w - - 0 34
8/4ppkp/3p2p1/2pP4/2R1PPn1/Pr1r4/3NR1PP/6K1 w - - 0 27
r1b2rk1/pp1n2pp/2p1p3/3p1p2/2PPn2q/2N1PP2/PP2B1Pb/R1BQRNK1 w - - 0 12
7k/6b1/7p/3PpQp1/4P3/4qBK1/6PP/8 w - - 4 45
r6k/pp1r2pp/1q6/8/2B1Pp1b/1P3P1P/PBP1Q3/R4KR1 w - - 5 22
r3k2r/pp2bpp1/2np4/2P1p3/2P5/P1NPPnPq/6R1/1RBQ2NK w kq - 2 19
6k1/pp3ppb/2p4p/3p2r1/3N2r1/4P3/PP3PB1/2R1RK2 w - - 8 30
8/8/3Q2pk/P1pPp2p/2P2b2/7P/1r3qP1/5R1K w - - 0 44
6k1/R1p2pp1/1p2p3/7p/2PN4/2r1PB2/5PPP/6K1 w - - 5 26
2b2rk1/2p2p1p/2N3p1/2Pp4/1P3qn1/3B3P/6P1/4Q1RK w - - 1 28
5r2/7R/8/8/8/5k1K/8/8 w - - 25 81
6k1/1r4pp/4p3/p7/R1n1N3/5P2/6PP/7K w - - 0 33
5rk1/p5bp/6p1/4p3/2Pnq3/3P1P2/PRP3PP/5RK1 w - - 0 32
2k2r2/ppb4r/2p1N1p1/8/5n2/1B6/PPP2PPP/R4RK1 w - - 0 22
r4rk1/pR2ppbp/6p1/2pN4/2P3n1/P2P1nPq/4PP1P/2BQR1K1 w - - 0 16
4r3/p4p1k/2p3pp/3b4/6PB/1PR4P/P4P2/6K1 w - - 1 24
4r1k1/p4ppp/1p4n1/4q3/6nP/1P1Q4/P2R1PP1/1B1R2K1 w - - 1 34
R7/5q1k/2p1p1pp/2QnP3/3PB3/6P1/1r3P1P/R5K1 w - - 2 34
3q4/p6p/6pk/4Qp2/4p3/1B2P3/P3rPPP/2R3K1 w - - 9 35
r5k1/p4pp1/1pp4p/8/1P2Pr2/P2Q1N1q/5P1P/3RR1K1 w - - 0 27
4r1k1/ppp2pp1/7p/8/3b2Q1/3B4/PqP3PP/1R5K w - - 0 21
6k1/p1p3pp/3br3/5p2/4r3/PP5P/1BPR1PP1/3R2K1 w - - 2 26
1rr3k1/5ppp/4p3/3p4/PQ1P1bB1/1P5P/4RPP1/6K1 w - - 3 28
r6k/pp4pp/7r/2QN1p2/4p1q1/4PnP1/PPP2PKP/R1B4R w - - 5 22
6k1/1R6/4pQpp/p7/3P2PP/P2q2K1/5P2/5b2 w - - 1 39
r4qk1/2p3p1/pp4QB/3P4/PP1bp3/N1n3PP/7K/2R2B2 w - - 4 25
6k1/Q2bq1pp/1pp2p2/3p4/3B1P2/1P1P2R1/P3r1PP/6K1 w - - 1 27
5rk1/pp5p/4p1p1/2qp1r2/P1pN2Q1/P7/2P3PP/4RR1K w - - 1 25
1k4r1/1pp2p2/p4Bq1/3PP3/3QbP2/7P/P4RPK/R7 w - - 1 28
3r4/p6R/1kp5/8/1B5P/8/PPP1p3/2K1Rr2 w - - 2 35
8/1R6/6R1/2k2pN1/P1p2PrK/8/4r3/8 w - - 11 54
6k1/Q4p1p/1pr3p1/8/2b5/2P2P2/P1P1q1PP/B1R3K1 w - - 0 30
1r4k1/R4ppp/4p3/3pP3/2nP1P2/4BN2/2r1B1PP/4K3 w - - 1 24
1R6/1bp3k1/3p1p2/1B1PpP2/1N2n1r1/8/1PP5/2K5 w - - 0 37
r1b1r1k1/1p2qppp/2p5/p7/Pb3B2/1B1P1Q2/4NPPP/1R3K1R w - - 4 20
6k1/5q2/1p2b1p1/pP1pR2p/P2P1P1P/4Q1PK/2r5/8 w - - 0 41
4r2k/p1p3pp/3p4/8/2P1NP2/1P4Pq/P1QRPR1r/5K2 w - - 3 30
r2qk1nr/ppp1bppp/2n1p3/3p1b2/5P2/3P1N1P/PPPNP1P1/R1BQKB1R w KQkq - 1 6
6k1/6p1/1p1Bpp1p/3bP3/P6P/2r3P1/5P2/R5K1 w - - 0 33
6k1/pp5p/5rp1/4R3/3P3q/1N5r/PP3PQ1/R5K1 w - - 2 37
3r4/p7/1p3kBp/2p1N3/4p3/8/PPP2PPP/4R1K1 w - - 3 27
8/8/6p1/1R3pp1/2k5/4KP2/r5PP/8 w - - 0 45
2r3k1/p2r1p1p/5Bp1/8/8/1n2P3/P4PPP/3R2K1 w - - 0 30
1k5r/ppp2Qq1/2np4/4p3/7P/2PP2rp/PP5P/R4RK1 w - - 0 29
8/pp1k2p1/2p3p1/2P5/1P4K1/P3B1Q1/4q3/8 w - - 17 46
2r2qk1/1b3pp1/p6p/1p3N2/4p3/P3P1Q1/1P1r1PPP/3R2K1 w - - 0 23
B5R1/2p4p/pp1p2p1/4b1k1/2QnnqN1/7P/P1P3K1/6R1 w - - 20 38
8/4Q2p/3P1rpk/1pp5/4B1q1/3P1p2/PP6/5K2 w - - 6 48
4r1k1/ppp3p1/7p/2p4b/5b1q/2PP2R1/P1PQ1P2/R1B3K1 w - - 0 25
8/6k1/5pp1/3r4/5Pp1/1P2p3/P4RPP/6K1 w - - 0 35
8/8/8/8/5p1k/P1R3p1/r5PK/8 w - - 0 53
5rk1/1p4p1/3p1p2/1p1P2p1/8/2P3R1/r4PPP/1R4K1 w - - 0 23
4r1k1/p4pp1/3b3p/3Qp3/3p3B/2qP4/P1r2PPP/R1R3K1 w - - 0 22
r2q1rk1/3n1ppp/p3p3/1N2b3/6n1/1P2PN2/PB1Q1PP1/2R2R1K w - - 3 18
4R3/p4pk1/8/2q2p1P/5Prb/5QP1/2P1R1K1/8 w - - 3 45
2Rbk1r1/1p3p1p/4p3/pP2Pp2/P3nP2/5BP1/5qKP/3Q3R w - - 0 29
2Q2bk1/p2r1ppp/8/2q5/4p1n1/P1N3P1/1P2PP1P/R4BK1 w - - 0 27
2R2nk1/1p2brpp/p3Q3/3p4/5q2/1P1P4/PB1P2PP/4R1K1 w - - 1 21
r1q2rk1/pp3ppp/2b5/2b5/5Q2/1B1P1N1P/PPP3P1/R4R1K w - - 1 19
r1b2r2/ppknn3/2p2p1Q/6p1/2B1P3/2N5/PPP2qPP/R1BR3K w - - 1 17
6k1/6pp/p1N1pr2/2P2n2/3PQP2/8/5qPP/1R5K w - - 3 37
4Qnk1/6p1/pq2p1pp/3pB3/2P5/1P5P/r4PP1/2R1R1K1 w - - 0 29
3Q4/8/p7/1p3p2/4R3/P4k2/1r3P2/2r3K1 w - - 1 43
Q7/ppp1p2p/6pk/8/4PN1n/2b2qPP/PP3P2/R1BR1K2 w - - 0 22
3r3k/pQ3Rp1/7p/5P2/3q4/1Bb5/P1P4P/1K5R w - - 1 29
5r1k/p5p1/3PP1r1/2pB3q/3pQP2/5bP1/PP6/R3R1K1 w - - 1 34
r1b2rk1/ppb2ppp/3qp3/P1p5/2Bn4/2NP1N1P/1P1B1PP1/R2Q1RK1 w - - 5 15
6k1/5p1p/5Pp1/qn1pP3/2nP4/r5N1/6PP/B1Q1R2K w - - 5 39
6k1/2p2p1p/3r2p1/4b1Bn/Q7/1N1q1B1P/P4PP1/5RK1 w - - 9 27
2k1rr2/p7/1bp1pR2/1q1pP2Q/N7/1P6/P1P3PP/3R3K w - - 1 25
5rk1/6q1/3p3p/2p2r1N/8/1P1P4/2P3PP/3Q3K w - - 0 23
8/p3P1Rp/3B4/8/8/4k3/r2r2PP/3R2K1 w - - 1 31
8/5pp1/3k3p/3P4/6P1/r5KP/P2R4/8 w - - 7 40
5rk1/p2qb1pp/2p1p3/4Q3/4P3/2N5/PPP3PP/R6K w - - 0 19
8/5pkp/6p1/5P2/4P3/7Q/r1r3PP/2R4K w - - 1 41
1R3rk1/p5pp/3Q4/3Pp3/8/6P1/P4nBP/4q1K1 w - - 1 29
6k1/1pb2r2/p1p1b1pB/2P2r2/1P6/8/P5PP/3RR2K w - - 1 26
1rr2bk1/8/4p2p/4p1pP/1pq1PP2/1Q2B1P1/PP1R4/K2R4 w - - 1 36
2kr3r/ppp2p2/5p1p/2b1n3/5P2/1NP5/PP2R1PP/R1B4K w - - 3 17
2k4r/p4ppp/b3p3/4P1K1/3r4/P4P2/1P1b2PP/R1B3NR w - - 3 20
1r4k1/p3p2p/n1pp1npQ/4P3/q2P4/3B1P2/1K4P1/2NR2NR w - - 1 22
5k2/1p4rb/p1r2K1p/P1Np3P/1P1P4/2P1R3/8/4R3 w - - 1 42
8/p2R2pp/1pB1k2r/4rp2/5b2/2N5/1P3PRP/7K w - - 6 33
1k6/1p2Q3/p2p2p1/1n3p1p/3P4/pB5P/3q1P2/BKr1R3 w - - 0 36
5rk1/5p1b/5RPQ/p1bqp2P/8/1KPP4/8/3R4 w - - 0 32
3r1rk1/3qnpp1/B1b1p2p/p7/Pp2P3/1P2Q3/4NPPP/2R2RK1 w - - 2 25
6k1/6p1/1B3p2/6Kp/2P1rR2/1P4P1/3r4/R7 w - - 0 33
k7/1pQ5/P7/2Pp4/P3b1q1/2P3B1/5PP1/R3R1Kr w - - 1 31
6k1/4pp2/p4rp1/7P/1p3q2/8/PPP3R1/1K4Q1 w - - 5 37
8/3k4/pp6/2p5/P1P4p/1PN1R1pP/1r4P1/6K1 w - - 6 40
3k1r2/pp4p1/8/4N2p/8/1P1P4/PB3rPP/2R4K w - - 1 28
5bk1/5p2/2Q4p/1p4pP/8/5N2/2P1RPPK/2qr4 w - - 0 29
8/5Q2/1n1p2pk/2pPp3/4P3/1P3Ppp/2P2RP1/3q2K1 w - - 0 33
7k/p2q4/1p2Rpr1/3p3p/6rP/5QPK/PPP2P2/4R3 w - - 0 29
6k1/pN5p/4p1p1/2r2p2/8/4PN2/3r1PPP/3R2K1 w - - 0 28
6k1/pp3p2/5p2/3p4/3P4/1P6/r4PPP/3R2K1 w - - 0 25
5rk1/pp4pp/2p1p3/P1PpP1q1/3P4/1P2N2n/R2Q2BP/5r1K w - - 0 28
3r1rk1/1p3ppp/p4n2/2n5/P2p4/3R1Q2/1Pq1NPPP/2BR2K1 w - - 4 22
3r4/4b3/p4p2/1k2p3/2r3P1/1p2BR1B/1P6/RK6 w - - 0 34
3r1rk1/p3Qppp/1p2p3/1N5n/2P5/P3Bb2/1q3P1P/2R1KBR1 w - - 2 19
2kr2r1/Bppq1p2/2b1p2p/6p1/4P3/1Q3N2/PPP1nPPP/2KR3R w - - 1 22
4R3/Q4pk1/p5p1/1p3r1p/8/1P3PK1/P4R1P/6q1 w - - 1 41
5rk1/R1p5/3p3b/3Pp2p/Q3b1p1/3P2P1/P1R3BP/5rK1 w - - 1 29
1r1r2k1/p3n1pp/8/1p3p2/4pP2/3P4/PPP2RPP/R1B4K w - - 0 20
